date,handle,content,link,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
"April 17, 2020 at 02:51PM",@GregRaths,CA commissioner orders insurers to issue refunds to drivers amid coronavirus pandemic https://t.co/vd9rsX9deF via @abc7,http://twitter.com/GregRaths/status/1251221889369796608,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 17, 2020 at 03:24PM",@GregRaths,“Bitchin’ Betty” Says Farewell: Beloved Voice Behind Boeing’s F/A-18 Sup... https://t.co/9m2tfF6WgT via @YouTube,http://twitter.com/GregRaths/status/1251229954001342464,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 17, 2020 at 06:07PM",@GregRaths,"Job loss, anxiety, isolation: Coronavirus is a prescription for more opioid use https://t.co/IxRSO2IheK via @usatoday",http://twitter.com/GregRaths/status/1251271090745118721,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 12:06PM",@GregRaths,Democrats need to stop holding small-business help hostage https://t.co/9SvYrgRFqj via @nypost,http://twitter.com/GregRaths/status/1251542558880104448,FALSE,FALSE,,0,TRUE,TRUE,,1
"April 18, 2020 at 12:11PM",@GregRaths,Experience of a lifetime:' Truck driver reacts to being saluted by Trump at White House https://t.co/Fsiz2jXvm7 #FoxNews,http://twitter.com/GregRaths/status/1251543812821774337,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 01:36PM",@GregRaths,"RT @USMC: Gotta Blast

A Marine with Special Purpose Marine Air-Ground Task Force-Crisis Response-Africa 20.1, @usmcfea runs for cover during squad attack drills at Morón Air Base, Spain. https://t.co/acB0x2wQ9Y",http://twitter.com/GregRaths/status/1251565306612314113,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 01:36PM",@GregRaths,RT @USMC: Marines prove they’re ready for anything after quick-thinking saves lives in #NewYorkCity. #COVID19 https://t.co/7MV3EI83IA,http://twitter.com/GregRaths/status/1251565353928278016,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 01:38PM",@GregRaths,"Come on Sir, they all voted to impeach you and remove you from office....nothing will change from this group...time for a Republican House....Vote Right. Vote Raths!!! https://t.co/RpjnxMrkxr",http://twitter.com/GregRaths/status/1251565720938229760,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 01:38PM",@GregRaths,"RT @realDonaldTrump: Great news, thank you! https://t.co/hp4TCZQW9r",http://twitter.com/GregRaths/status/1251565816237051904,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 01:38PM",@GregRaths,"RT @L2ChangCA: Drive thru grocery distribution for seniors went smoothly. Thanks to @WALDBLASD  Great Khan's &amp; our local community partners for making this possible.

Note: We wore gloves/masks during the grocery distribution. Snapped this photo after we finished distributing the food. https://t.co/SZV8XaEjao",http://twitter.com/GregRaths/status/1251565901645676544,FALSE,FALSE,,0,FALSE,FALSE,,0
