date,handle,content,link,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
"April 08, 2020 at 06:40PM",@Tiffany_Shedd,Chag Sameach to all those celebrating Passover! I hope you have a meaningful and uplifting holiday. https://t.co/yRG6KqdU0h,http://twitter.com/Tiffany_Shedd/status/1248017882522341377,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 08, 2020 at 10:05PM",@Tiffany_Shedd,"RT @HouseAgGOP: For up to date information regarding COVID-19 response efforts and the resources available to farmers, ranchers, and rural America visit
https://t.co/n6gjN6kGCe https://t.co/Yq9fOEBhaw",http://twitter.com/Tiffany_Shedd/status/1248069580599119872,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 09, 2020 at 11:54AM",@Tiffany_Shedd,"RT @NikkiHaley: On this day, take a moment and contact the people you care about rather than blindly scrolling through social media. Whether it is a text, email, or call, let the people in your life know that you are thinking about them. It will warm your heart in the process. ❤️",http://twitter.com/Tiffany_Shedd/status/1248278095741603841,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 09, 2020 at 11:56AM",@Tiffany_Shedd,RT @dougducey: Arizona notaries and signers can now take care of business via remote technology. Thank you @SecretaryHobbs for partnering to make this opportunity available — ahead of schedule. #COVID19 https://t.co/2yUhhJlPbO,http://twitter.com/Tiffany_Shedd/status/1248278743396671488,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 03:43PM",@Tiffany_Shedd,"The level of danger at the border continues. Thank you Border Patrol for putting your safety on the line to keep us safe! 

https://t.co/DNIopy5zeS",http://twitter.com/Tiffany_Shedd/status/1248698105433919489,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 05:06PM",@Tiffany_Shedd,RT @WhiteHouse: .@USDA will develop a plan to expedite aid to American farmers and keep our supply chain strong. https://t.co/v3h9uNf3lH,http://twitter.com/Tiffany_Shedd/status/1248719128040370176,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 05:07PM",@Tiffany_Shedd,"RT @CongressmanGT: THANK YOU to our farm families who are feeding and fueling the nation. These men and women work 24/7, 365 days a year, and #COVID19 has our farmers putting in some serious overtime. No farmers, no food! #ThankAFarmer https://t.co/AGKYxfJiWy",http://twitter.com/Tiffany_Shedd/status/1248719296810778624,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 06:24PM",@Tiffany_Shedd,RT @GOPLeader: RT to tell Democrats to stop playing politics with the pandemic.,http://twitter.com/Tiffany_Shedd/status/1248738530697687041,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 06:24PM",@Tiffany_Shedd,"RT @maggieslist1: Tiffany Shedd is running for congress to implement conservative solutions to the problems Arizonans face because liberal politicians in Washington, DC have repeatedly ignored them.  https://t.co/OglWlTenYv https://t.co/40CYymZUSb",http://twitter.com/Tiffany_Shedd/status/1248738649656582144,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 06:24PM",@Tiffany_Shedd,"RT @UDAMilk: Thank you for sharing our fundraiser! We've raised over $5,000 for hungry families to get milk at @UnitedFoodBank 😍 https://t.co/htuWXbdrmA",http://twitter.com/Tiffany_Shedd/status/1248738735568515072,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 10, 2020 at 06:26PM",@Tiffany_Shedd,"RT @FLOTUS: It has been a joy to see children across America coloring these pages in the spirit of Easter.
Please continue to share your bright &amp; colorful eggs so we can continue spreading the cheer of the season. https://t.co/yZy1ueJUed https://t.co/JkQYoIHg0J",http://twitter.com/Tiffany_Shedd/status/1248739082458431489,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 12, 2020 at 03:40PM",@Tiffany_Shedd,"From our family to yours we wish you a blessed Easter.  Let this day remind us of the eternal endurance of hope, joy and most of all love. https://t.co/ybTSMfJWUN",http://twitter.com/Tiffany_Shedd/status/1249422078463393794,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 13, 2020 at 01:57PM",@Tiffany_Shedd,RT @CongressmanGT: Glad to see @USDA &amp; @usdaRMA stepping up to assist the dairy industry through market disruptions caused by the #COVID19 pandemic. Details ⬇️ https://t.co/ecFq87j3zi,http://twitter.com/Tiffany_Shedd/status/1249758641508380672,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 14, 2020 at 11:08AM",@Tiffany_Shedd,Join my family in wishing our wonderful First Lady a very special happy birthday. Your name will be added to a one of a kind card made by my daughter who is Melania's #1 fan. https://t.co/Cem4HKQPbq https://t.co/N3ETX7MTtX,http://twitter.com/Tiffany_Shedd/status/1250078438733557760,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 14, 2020 at 07:28PM",@Tiffany_Shedd,"Thank you @realDonaldTrump for keeping your word to the American people. Our southern border must be properly defended, and the Trump administration is taking action to do just that. https://t.co/JEQLJZdiTw",http://twitter.com/Tiffany_Shedd/status/1250204306642526208,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 14, 2020 at 11:13PM",@Tiffany_Shedd,"RT @dougducey: The state is partnering with @uarizona to provide antibody tests for 250,000 health care professionals and first responders who are on the frontlines in the battle against #COVID19. https://t.co/mavO4BxDAg @UArizonaPres 1/",http://twitter.com/Tiffany_Shedd/status/1250260974126264320,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
"April 15, 2020 at 01:13PM",@Tiffany_Shedd,Another amazing place in AZ01 is Biosphere 2. Now you can visit it virtually. What a great event for learning at home. https://t.co/zkoinyAiUi,http://twitter.com/Tiffany_Shedd/status/1250472436534894592,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
