date,content,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
2020-04-20 18:44:39,"CD23:  LET’S DEBATE THE ISSUES!

Thank You George “El Conservador” Rodriguez for having me on your show. Breaking news in the last 2 minutes of this podcast as I challenge my opponent to debate across the district. Hear it for yourself!
 https://t.co/4sEIUfrycR https://t.co/PrQhvHFPa3",FALSE,FALSE,,0,FALSE,FALSE,,0
2020-02-15 23:19:18,"DIST 23:  Don’t let them insult your intelligence. No polls/canvas! The NYT, Washington Post did the same to DJT. Folks, money doesn’t equate to votes, just ask Jeb Bush.
PS: Gina/Tony are one in the same...no difference...tired of this FAKE NEWS!?!
Vote for Raul Reyes!! https://t.co/XQB2kiZFSp",FALSE,FALSE,,0,TRUE,TRUE,,1
