date,content,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
2020-04-08 22:50:29,https://t.co/JPFE81hAUx,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
2020-04-06 21:10:49,Happy #406Day to Montanans everywhere 🇺🇸 https://t.co/4Y6CXnQnWr,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
2020-03-30 23:45:18,"I continue to be amazed at the leadership taking place in our hospitals and among our health care workers. At the front lines, they continue to earn their stripes as the true heroes of this crisis. They deserve so much better from us as they continue to do. the. right. thing.",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
2020-03-25 15:37:26,"Tune in to KGEZ-AM 600 at 9:30 am to hear me talk about COVID-19, Trump's stimulus, and Montana agriculture.

Listen live through the app. 

https://t.co/chKHmY1CSz

https://t.co/xlYpNIbQwl",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
2020-03-25 1:19:32,"As a Montana farmer and rancher, I'd like to thank @SteveDaines for protecting one of Montana's most important industries. @SteveDaines will always fight for Montana. https://t.co/E4EWrz4jY8",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
2020-03-17 4:06:32,"If we look back in 3 weeks, and say that we all overreacted, that's a position I'm comfortable being in. For the time being, our campaign will limit face-to-face interactions and focus on digital platforms. 

Discussions about putting America first and, more specifically,",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0
