date,handle,content,link,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
"April 18, 2020 at 08:51PM",@House4CO,"An amazing amount of snow up in the mountains this weekend... I’m guessing I shoveled 4 feet of snow easy.

Hey, who needs the gym, right? 

And all this snow is great news for Colorado’s rivers and streams this spring! #CoWx #CoSnow #CD6 https://t.co/xIwtnuZv2v",http://twitter.com/House4CO/status/1251674854220161025,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 09:55PM",@House4CO,"Congratulations to each of the 984 senior cadets who graduated today from @AF_Academy. Thank you for your desire to serve our great country! 🇺🇸

And thank you @VP  — for your words of strength &amp; encouragement during this challenging time. #CD6 #CoPolitics https://t.co/x0wxV9tpFJ",http://twitter.com/House4CO/status/1251690732684894208,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 18, 2020 at 11:41PM",@House4CO,"I appreciate The Villager giving me the opportunity to share my journey of service — including my recent Rotarian trip to Kenya.

I’ve been fortunate to work with humanitarian groups like Habit for Humanity, church groups &amp; our local Salvation Army. #CD6 https://t.co/9XN5qGAjax https://t.co/nsoiI3sAGJ",http://twitter.com/House4CO/status/1251717503379595268,FALSE,FALSE,,0,FALSE,FALSE,,0
"April 19, 2020 at 09:07AM",@House4CO,"Reopening Colorado’s economy means providing small businesses with a financial lifeline now —&gt; So we can keep Colorado working!

❌ 22 million unemployed Americans.

❌ 22 million reasons why Democrats should STOP playing politics with the Paycheck Protection Program right now! https://t.co/4923O9QGuN",http://twitter.com/House4CO/status/1251860044146044928,FALSE,FALSE,,0,TRUE,TRUE,,1
"April 20, 2020 at 08:22AM",@House4CO,"Joining @Rossputin this AM on @630khow to discuss the importance of maintaining our personal liberty even during a public health concern like #COVID. Defeating the #InvisibleEnemy!

Looking forward to discussing personal responsibility &amp; freedom — and “reasonable risk.” #CD6",http://twitter.com/House4CO/status/1252211139955453952,TRUE,TRUE,,1,FALSE,FALSE,,0
"April 22, 2020 at 12:15PM",@House4CO,"Join us for a LIVE event – Friday April 24th from 5:30 - 6:30pm to discusses how local communities can help improve the lives of Colorado families. 

Joining us — Mayor @stephpiko, Mayor Greg Mills, Councilmember @gruberforaurora. #CD6 #CoPolitics https://t.co/R0z3HqfRdx https://t.co/xiTkk0RYt7",http://twitter.com/House4CO/status/1252994519294832641,FALSE,,,,FALSE,FALSE,,0
"April 22, 2020 at 04:32PM",@House4CO,"Making calls today, checking in with residents, neighbors and small business owners in the 6th Congressional District. 

My message to all  — “Thank you for all that you’re doing... We’re going to come back better than ever!”  #COVID #CD6 #CoPolitics https://t.co/wHHQgzsHuw",http://twitter.com/House4CO/status/1253059243172720641,FALSE,,,,FALSE,FALSE,,0
"April 22, 2020 at 06:26PM",@House4CO,"We’ll learn Thursday how many more Coloradans got laid off last week – losing their family’s sole paycheck. 

These lost jobs can be traced back to Nancy Pelosi &amp; Democrats like Jason Crow.  While Pelosi ate ice cream – more Coloradans were laid off. #CD6 https://t.co/rZNc54X1Ty https://t.co/MwI218t0Wj",http://twitter.com/House4CO/status/1253087873022083073,FALSE,,,,TRUE,TRUE,,1
"April 23, 2020 at 11:06AM",@House4CO,"4.4 MILLION AMERICAN JOBS LOST! 

That’s how many Americans lost their jobs in the last week.  During those lost SEVEN DAYS, Democrats let the Paycheck Protection Program run out of money.

This is a failure of Dems on extreme left like Jason Crow. These are Pelosi Layoffs. #CD6 https://t.co/brnZIxIOPt",http://twitter.com/House4CO/status/1253339514388414467,FALSE,,,,TRUE,TRUE,,1
"April 23, 2020 at 02:27PM",@House4CO,"Our communities need a congressman they can rely on or at least recognize in a crowd. Jason Crow has been absent while local communities faced unprecedented stay-at-home orders from Gov Polis.

We’re holding a Town Hall with local #CD6 leaders this Friday https://t.co/vGv7Dj6VCQ https://t.co/QeZaL9fgk2",http://twitter.com/House4CO/status/1253389981805998080,FALSE,,,,FALSE,FALSE,,0
"April 23, 2020 at 06:38PM",@House4CO,"Colorado small businesses aren’t nameless faceless companies… They’re owned &amp; operated by our neighbors &amp; employ the majority of all Coloradans.

Colorado small businesses need us now —&gt; as we recover from the governor’s stay-at-home order.

We will come back better than ever! https://t.co/N45kZIxC7O",http://twitter.com/House4CO/status/1253453300499804161,FALSE,,,,FALSE,FALSE,,0
"April 24, 2020 at 11:10AM",@House4CO,"Good-Bye, Jack.

Jack &amp; Geneva Taylor were a great team. Leading in the State House, leading at home in Routt Country &amp; their community of Steamboat.

Jack will be missed by many including me. Our thoughts are with Geneva &amp; the Taylor family. #CoPolitics https://t.co/9ALky9Eus4",http://twitter.com/House4CO/status/1253702760643522561,FALSE,,,,FALSE,FALSE,,0
"April 24, 2020 at 12:50PM",@House4CO,"While Democrats used income insecurity of workers as political leverage, 4.4 million were laid off. Dems blocked efforts to ensure money supporting small businesses didn’t dry up.

How many more Colorado families are now wondering how they’ll pay bills May 1st? #CD6 #CoPolitics https://t.co/eYsFGZvm07",http://twitter.com/House4CO/status/1253727967378681858,,,,,,,,
"April 24, 2020 at 02:54PM",@House4CO,"Want to know how your local community is planning to slowly, wisely &amp; appropriately reopen? 

We’re talking to city leaders today from Centennial, Brighton &amp; Aurora during a Town Hall. 

Today 5:30 – 6:30pm. #CD6 #CoPolitics  https://t.co/vGv7Dj6VCQ or https://t.co/FQtmIbVoQP",http://twitter.com/House4CO/status/1253759258669154305,,,,,,,,
"April 24, 2020 at 03:23PM",@House4CO,"President @realDonaldTrump just signed the bill providing $320 billion to refill the Paycheck Protection Program!

It includes much needed funds to bolster Colorado small businesses, hospitals, farms &amp; ranches and the ability to test more Coloradans for #COVID! #CD6 #CoPolitics https://t.co/4TlEGt8r8B",http://twitter.com/House4CO/status/1253766429012144128,,,,,,,,
"April 24, 2020 at 11:52PM",@House4CO,"Thank you to those who participated in our Virtual Town Hall --&gt; Discussing #COVID recovery with local governments.

Appreciate Mayor Stephanie Piko of Centennial, Mayor Greg Mills of Brighton &amp; Aurora City Council Member Dave Gruber.  

We’ll come back better than before! #CD6 https://t.co/gmm1OyM0mE",http://twitter.com/House4CO/status/1253894598658682880,,,,,,,,
"April 25, 2020 at 03:15PM",@House4CO,Outstanding! @AFThunderbirds https://t.co/bAT5sgAKkz,http://twitter.com/House4CO/status/1254126924873363456,,,,,,,,
"April 26, 2020 at 11:15AM",@House4CO,"Happy 50th birthday to the First Lady of the United States, Melania Trump!

Thank you for the amazing job you do serving our great country as First Lady. @FLOTUS #FirstLady #HappyBirthday @realDonaldTrump @ColoGOP @NRCC https://t.co/mKAge8mrCa",http://twitter.com/House4CO/status/1254428907996016640,,,,,,,,
"April 26, 2020 at 02:24PM",@House4CO,"What a great story you have... Welcome to #BroncosCountry!  Colorado will be cheering you on — both on and off the field. 

GO @BRONCOS! https://t.co/aP8Qr2os9G",http://twitter.com/House4CO/status/1254476489376047107,,,,,,,,
"April 26, 2020 at 09:42PM",@House4CO,"It was great to visit Larkspur Park in Aurora this afternoon —&gt; even for just a little while. 

So many motivated volunteers are excited to jump in and help us take back #CD6 for average Colorado families! https://t.co/H8uZUnNJ7z #CrowsGottaGo https://t.co/cCLjTZPLJH",http://twitter.com/House4CO/status/1254586752737529857,,,,,,,,
"April 27, 2020 at 12:04PM",@House4CO,"We’re discussing an effort to over-regulate COLORADO OIL &amp; GAS JOBS out of existence during Wednesday’s TOWN HALL.

You’re invited to a frank discussion of Colorado’s energy future with @ColoradoOilGas’ @DanHaleyCO April 29th from 5 - 6pm. #CD6 #CoPolitics https://t.co/wEepU3Xl0M https://t.co/wKOG1qxu9h",http://twitter.com/House4CO/status/1254803606106079232,,,,,,,,
"April 27, 2020 at 01:32PM",@House4CO,"Since March 15th, nearly a quarter of a million Coloradans have filed for unemployment. The time is NOW to support locally owned small businesses that put paychecks in the hands of our neighbors &amp; Colorado families. 

Buy local &amp; support Colorado communities! #CD6 #CoPolitics https://t.co/HakHkXXytt",http://twitter.com/House4CO/status/1254825761338322944,,,,,,,,
