handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
@Ghassali2020,2020-02-23 2:02:46,We send our thoughts and prayers to @GovMurphy and his family.,,FALSE,FALSE,,0,,FALSE,,0
@Ghassali2020,2020-02-22 21:33:55,"What an amazing night last night! 

It’s full steam ahead with our campaign! 

And taking back #NJ5 from Flip Flopper Josh! https://t.co/xilZha0MZx",,FALSE,FALSE,,0,,FALSE,,0
@Ghassali2020,2020-02-21 14:08:17,"In 2017, as Mayor, I issued an executive order stating that Montvale, NJ would NEVER be a SANCTUARY city. 

When I’m elected to Congress, I’ll propose revoking federal funding from all states and localities that refuse to cooperate with federal immigration enforcements! https://t.co/YxYTUUCmr3",,FALSE,FALSE,,0,,FALSE,,0
@Ghassali2020,2020-02-21 1:24:24,"Come to Montvale and let me show you how it’s done.

Talk is cheap. https://t.co/284J622GSi",,FALSE,FALSE,,0,,FALSE,,0
@Ghassali2020,2020-02-21 0:17:24,"END SANCTUARY CITIES! 

No one who breaks the law should be protected and allowed to commit more crimes regardless if they are here legally or not!

We must follow federal law and keep our communities safe. 

@RepJoshG supports criminals and sanctuary cities.

#nj5 #cd5 https://t.co/1WCqPzDauY",,FALSE,FALSE,,0,,FALSE,,0
@Ghassali2020,2020-02-20 17:07:06,"I have fought @GovMurphy on his ridiculous and dangerous Sanctuary policies from day one.

Talk is cheap!

I’ve actually gone on record to fight this bad policy that makes us less safe.

#nj5 #cd5 

https://t.co/bmYuqYfglZ",,FALSE,FALSE,,0,,FALSE,,0
@Ghassali2020,2020-02-20 16:55:08,SANCTUARY CITIES ARE ILLEGAL!,,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-20 16:54:16,"The voters of CD5 deserve to know, will @RepJoshG call upon Bloomberg to release his staffers from their NDA’s or does he only support #Metoo when it can be used to go after Republicans?   

#nj5 #cd5 

https://t.co/ql4inejKjf",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-19 15:36:15,"We remember all of those who made the ultimate sacrifice for our freedoms. The battle of Iwo Jima was fierce and deadly with over 26,000 American casualties. The bravery and courage of US Soldiers eventually secured the island &amp; took control of a strategic area to help win WW2 https://t.co/AVotLznaok",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-18 20:30:04,"We must SECURE OUR BORDER!

✅Legal immigration is a MUST
✅Protect our citizens
✅ END Sanctuary Cities 
✅No more taxpayer money for illegal immigrants 

We can do it! 

#nj5 #conservative #welikemike #teamghassali https://t.co/EN51u806vk",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-17 22:34:52,"America will never be a socialist country! 🇺🇸

#nj5 #socialism #America #welikemike https://t.co/OXddIFNaQp",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-17 17:34:23,"Happy President’s Day! 🇺🇸

#nj5 #teammike #welikemike #presidentsday https://t.co/nJgtD6LlKX",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-17 1:54:24,"I joined ret. US Navy SEAL @JGilliam_SEAL on his popular new podcast “The Experts” to discuss the horrors of Socialism. 

Links below &gt;&gt;

https://t.co/42FKQ0pfzE",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-17 1:49:06,"Stop censoring Conservatives! .
.
.
 #techcensorship #nj5 #cd5 #leadright #welikemike #teamghassali https://t.co/K9uodpQ5sH",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-15 22:01:58,"Join the movement! 
✅ Stand with @realdonaldtrump 
✅ END SANCTUARY CITIES
✅ Repeal SALT cap (Curb D spending)
✅ Secure the Border 
✅PROtect LIFE
✅ Defend our 2A Rights 
And so much more! 
Volunteer and join the TEAM MIKE today! 
DM to inquire 📧

#TeamMike #nj5 #LeadRight https://t.co/oHFwGto9Pp",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-14 22:55:09,"The 17 souls we Lost in Parkland 2 years ago will never be forgotten. We must honor and remember their lives as best we can and comfort those still grieving from their losses. You are not alone, we are all with you. 🙏🇺🇸

#Parkland",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-14 1:36:08,"America is the greatest nation on earth, let’s keep it that way. 🇺🇸 

#nj5 #cd5 #newjersey #welikemike #teamghassali https://t.co/QU557NOFpG",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-12 20:54:01,"Our momentum is growing fast! 

Join our movement to defeat Josh Gottheimer in November 🇺🇸🇺🇸🇺🇸

#nj5 #cd5 #newjersey #uscongress #welikemike #teamghassali https://t.co/q3KJ8THhwU",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-12 16:41:01,"Please RT! 

My name is Mike Ghassali. 

I’m a successful business leader and Mayor running for Congress. 

I am Pro Trump

I am Pro America First

I am Pro Life

I am Pro Guns

I am Pro Border Security

I am a LEGAL Christian Immigrant. 

Please follow my Twitter and my journey.",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-12 3:22:37,"“America will never be a socialist country” - @realDonaldTrump 

Mr. President, you are correct. America will never be a socialist country. 

Biden was beaten swiftly by President Trump. Joe was the only candidate with a shot. 

My guess is at least 25% of Dems will vote Trump!",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-11 0:03:55,"Small businesses are the backbone of our economy, we must do all we can to keep the economy strong and prosperous. 🇺🇸 #nj5 #teamghassali #welikemike #jobs #smallbusiness #uscongress #newjersey https://t.co/KN4DjVtO1B",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-10 3:34:33,"I was honored to sign the Americans for Tax Reform pledge (@GroverNorquist ) and commit to fighting tax increases when elected to Congress! 

Watch me ink the pledge below &gt;&gt; https://t.co/jrVnPJWOMx",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-09 16:56:35,Thank you John 🇺🇸 https://t.co/XhdPQ2e4Oo,,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-09 16:33:55,".@realDonaldTrump has withstood scam investigations and daily attacks since he took office. 

No other President has displayed his grit and accomplished so much under pressure. 

He will be reelected, I will be elected to Congress, and you will see a Republican sweep in 2020!",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-09 15:27:16,"America will never be a socialist country under @realDonaldTrump leadership. 

Citizens can protect America from the dangers of socialism by electing conservatives. 

Socialism has always failed and the main stream media is dangerously allowing the messaging to be promoted.",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-08 20:39:02,"If you want to come to America then 
come LEGALLY, I did, so can you! 🇺🇸 

God bless America 🇺🇸 

#welikemike #newjersey #nj5 https://t.co/8iu1rZ7D5b",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-08 16:57:36,"I am a legal immigrant to the United States. 

I learned English. 

I assimilated to American life. 

I created jobs and contributed to society. 

Legal immigration helped build this country. 

I’m running for Congress and I support @realDonaldTrump 100%.

Please RT!",,,FALSE,,,,FALSE,,0
@Ghassali2020,2020-02-05 22:28:08,"Now that the Senate has acquitted President Trump, it’s time for them to get back to work for the American people, securing the border, providing tax cuts to the middle class and working to stop the opioid crisis from wreaking havoc on our families.  

#nj5",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-05 16:59:07,"My opponent @RepJoshG sat and refused to stand for most of the #SOTU2020 last night even for great achievements like low unemployment, strong military, and protecting our nation. 

Josh fits in perfect with Nancy Pelosi who displayed just how partisan and vile Dems have become.",,,FALSE,,,,FALSE,,
@Ghassali2020,2020-02-04 21:55:27,"Join us tonight at Ghassali for Congress HQ for a @realDonaldTrump SOTU Watch party! Food and beverages will be served. 

#NJ5 https://t.co/I3MGxGAZvZ",,,FALSE,,,,FALSE,,
