handle,date,content,url,covid_1,covid_2,covid_3,covid_final,other_1,other_2,other_3,other_final
,2020-03-24 22:37:15,"How is this is helpful?

It’s not. 

Much less during a time of loss, suffering and uncertainty. 

.@HillaryClinton you’re way too old to be told to grow up. https://t.co/TY5jH6O9MA",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-24 4:50:06,"This will be a game changer. 

Thank you.@marcorubio https://t.co/gAog1NTFv0",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-22 0:03:23,This war is being fought by #healthcare workers. Thank you for efforts and sacrifice. #BeSafeEveryone,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-21 18:15:39,One of my first childhood crush. I was 4yrs old when my family &amp; I came from Cuba; @_KennyRogers was in his heyday. Loved his music then &amp; still today. Sad to hear of his passing. Thank you for the music &amp; the memories. #RIP https://t.co/zYxUYQGx6D,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-21 2:11:28,"The market has plummeted, businesses are shut down, people are out of work, people are sick and dying but “journalists” are consumed with this nonsense. 🙄 https://t.co/hiKJUD2adx",,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-03-20 16:04:16,"Excelente y extensa aplicación por el doctor Miroli sobre el corona virus. Manténganse informado. 

https://t.co/0NCJXcsgFH via @YouTube",,FALSE,FALSE,,0,FALSE,,,0
,2020-03-20 14:31:19,"I hope you get this done. If not we will be in an economic calamity. 

@marcorubio .@SenRickScott https://t.co/enl1bxtx91",,TRUE,TRUE,,1,FALSE,FALSE,,0
,2020-03-20 14:25:01,"Restaurants are closed but supermarkets have lines out the door. Go figure. 

Who’s putting these #COVID19 measure in place???

.@MiamiDadeCounty",,TRUE,FALSE,,1,FALSE,FALSE,,0
,2020-03-18 17:16:15,Don’t cruise ship companies register there vessels outside of the US to avoid taxes? #BailOutThePeople,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-18 3:31:09,"Yes, start bringing our factories back. Enough of this global market business; all for the sake of cheap labor and cheap products. #MadeInTheUSA https://t.co/dpAZdYTcfu",,TRUE,FALSE,,1,FALSE,FALSE,,0
,2020-03-18 1:29:08,"I hope the federal govt doesn’t give another bailout to “too big to fail”. 

Working Americans and small businesses need relief. 
Special interests best take a back seat. 
America is watching. 
.@POTUS 
.@realDonaldTrump 
.@marcorubio 
.@SenRickScott 
.@MarioDB 
.@LindseyGrahamSC",,TRUE,FALSE,,1,FALSE,FALSE,,0
,2020-03-17 21:11:27,It’s unconscionable that anyone would take advantage of people during this time of crisis or anytime for that matter. #BSafe #BeVigilant https://t.co/6eJKf3YgbO,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-17 17:15:49,We need relief to trickle down to small businesses and hourly employees.⁦@realDonaldTrump⁩  https://t.co/YDqx79nGFE,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-17 14:24:24,"Long over due. Cuba is taking NO precautionary measures. Their economy is in complete and utter ruins. They will take any tourism they can NO MATTER THE CONSEQUENCES to their citizens as long as they are getting 
$$$$. They are a risk to us all especially here in South Florida. https://t.co/e6YEVrt3Wf",,TRUE,TRUE,,1,FALSE,FALSE,,0
,2020-03-17 13:50:23,"I’m a hugger by nature but in these times we all have to do our part. 

Let’s be prudent and not put others in uncomfortable and comprising situations. 

This is the time to tilt our heads as a sign of respect/ appreciation and respect personal space. #BeSafe https://t.co/5yUZUim0uz",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-16 20:35:12,Amen! https://t.co/uzOZaHpBCB,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-16 13:11:58,"This is the problem with these people; they are extremists! 

And ridiculous!!!

He’s a doctor, she’s not in; yet she’s lecturing him on what to do.🙄 https://t.co/KbWV7nirTE",,TRUE,FALSE,,1,FALSE,FALSE,,0
,2020-03-16 13:03:54,"Professional politicians look for job security- don’t actually fix the problems just talk about them all the time. 

Politicians were meant to be public servants, who participated in the public arena once they’d actually achieve something in the private sector. https://t.co/D2BzKj7ZxB",,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-15 16:42:34,"This guy is a “reporter” for the Daily Beast. 

Unbiased reporting no doubt. 🙄

@attackerman this is a just a quick peek of what you look forward to. 

Keep bashing our great country...you you you you never know what you have until you lose it. https://t.co/xAP15chedj",,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-03-14 15:21:30,"Those that scream tolerance the loudest are typically the least tolerant of all. 

They need to preach less and m practice practice more #coexistence and mutual respect. https://t.co/Q55cyStu5o",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-13 20:32:27,How about we pitch in and buy ⁦.@BernieSanders⁩ and .⁦@AOC⁩ a one way ticket to their socialist utopia: Cuba! #adios  https://t.co/UQOHbzhaDX,,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-13 20:21:26,"So why quarantine?

And this guy wants to be president? 

🤷🏻‍♀️🤦🏻‍♀️ https://t.co/7huKrx7DO2",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-13 18:24:18,"Over 50,000 People Have Recovered From Coronavirus Around the World, According to Johns Hopkins https://t.co/a6YZxc246l",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-13 12:49:00,"Finally. 

But why December 31? 

Payroll tax is wrong.  

Let people keep their hardworked income- always! #payrolltaxcut https://t.co/WTQFlvuXtc",,TRUE,FALSE,,1,FALSE,FALSE,,0
,2020-03-12 20:16:31,"Just finished answering the census questionnaire. Couldn’t have been easier or faster. 

Take 5 minutes and fill yours out. 

#Census2020",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-12 16:27:32,"Update:

#Coronavirus testing will be covered regardless of insurance coverage.

Great news!",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-12 13:26:44,"The elderly need our help and consideration. 

So sad. 😢 https://t.co/qL7WHptD1D",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-11 16:16:06,"I purposely did not post on international women’s day as I believe that it’s women’s day, men’s day, human day every day. But those that take the time to complain about our liberties here in the US should probably advocate for the women around the world that are truly repressed. https://t.co/OdzQiDQ5FF",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-11 15:42:43,"Even in the midst of a pandemic this poor soul finds time to spew her victimization nonsense.@aoc 

Patroning? 🤔🙄😷 https://t.co/nK9YUEhZc9",,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-11 14:46:50,"He wishes...Cuba looks nothing like it did in the 5o’s. They turned it into a dump. 

There is nothing free in life. Cubans have paid for their sh*ty education, mediocre doctors and lack of medicine with sweat, blood &amp; tears. #Ideologue #Idiot #SocialismDoesntWork https://t.co/ISBcad9fJZ",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-10 17:58:48,"Meet the grandson of #FidelCastro. Socialist are such loving individuals. Always worried about the well being of others; yet somehow everyone ends up poor as they continue to live like capitalist. 

With lefty’s it’s always do as I say and not as I do. #hypocrites .@DiazCanelB https://t.co/ZRGcVCdxt8",,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-10 4:18:04,Poor baby .@BernieSanders just wants to take from Paul to give to Peter. Someone should tell her that just leaves both Paul &amp; Peter equally poor. The apple doesn’t fall from the tree; just listen to the parents in the background. #Clueless https://t.co/CXUjARgguf,,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-10 3:06:14,"Coronavirus or not; hourly employees should be retaining more if not all of their hard work money. 

Our out of control big government needs to curtail wasteful spending and institutionalized corruption. 

#PayrollTaxCut",,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-10 2:12:11,Our pharmaceuticals need to be made in the USA- ASAP!,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-09 15:18:10,We should take this virus seriously. However betting on an economic downturn to hurt this administration &amp; consequently the country just goes to show to what lengths leftists us will go to obtain power. They are truly sick individuals. Take measures stop the hype. https://t.co/m4lfPZDj9v,,TRUE,TRUE,,1,FALSE,FALSE,,0
,2020-03-07 22:27:31,Please stop politicizing this crisis. https://t.co/QU6xC0cTDw,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-06 0:40:06,No worries; I’m sure they’ll be happy to oblige. The unhinged radical left. #zealots https://t.co/wT9BBlgDZh,,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-05 21:37:36,I completely agree. Daylight savings gives us longer days- more productive. #LockTheClock https://t.co/BoQj9cb2vy,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-04 19:14:27,I do… Repeated behavior patterns- old habits die hard. We come from countries where gov’t promises to cure all problems creating dependency rather than personal accountability. Those of us that are strong advocates of capitalism have been on the losing end &amp; and know the value https://t.co/5UPFxOvxu7,,FALSE,FALSE,,0,FALSE,FALSE,,0
,2020-03-03 20:32:48,There is no such thing as a democratic socialist. That’s just an attempt to soften a term that has only brought grief &amp; misery. https://t.co/We6vZ29YRb,,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-03-03 17:03:06,"Talk is cheap. The president took measures early on and was criticized for it. I’m just as worried as everyone else but creating a political pandemonium is not wrong it’s irresponsible. We must be very vigilant, taken necessary hygienic measures &amp; if we are sick pls stay home. https://t.co/TYYYxnPhya",,TRUE,FALSE,,1,FALSE,FALSE,,0
,2020-03-02 19:35:02,"If it weren’t that they are hellbent on manipulating the masses it would be funny.  

I rather an ugly truth than a pretty lie but unfortunately so many like smooth talkers and bs artists.

Shameless politicians doing what they do best: blah blah blah. https://t.co/bE9O84VSvR",,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-02 18:14:48,"We know firsthand that nothing is free in life; everything comes at a price. A man only needs freedom to have opportunity. 

Everything else they are trying to push down our throats has been tried &amp; tested. #failed

Big government is only good for bureaucrats. #cuba #freedom #USA https://t.co/ACmfb85syz",,FALSE,FALSE,,0,TRUE,FALSE,,1
,2020-03-02 1:26:22,"Envy, division, victimization, entitlement, intolerance, false narratives are just a few of the ugly sentiments used by the radical left to promote is destructive agenda. They ridicule values, family and religion; chipping away at the moral fabric of society- wrong becomes right. https://t.co/uuuxAwRJPz",,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-03-01 12:37:03,"Glad we have a bold president that could care less what his critics have to say about he Inherently knows is good for the country.@POTUS

Stop crying about 2016. Let us live in peace &amp; carry out your civic duty in 2020.

 #KAG https://t.co/467XRg5ntf",,FALSE,FALSE,,0,,FALSE,,0
,2020-03-01 12:29:05,"The Cuban regime could careless about its own people, who have lived under its yoke for over 60 yrs. why would they care what happens in SFLA or the rest of the 🇺🇸 for that matter. 

Communists despise everything we stand for. #Coronavirus #Commie #Cuba https://t.co/B5y6Rq8e5x",,FALSE,FALSE,,0,TRUE,TRUE,,1
,2020-03-01 12:19:33,"The Lord is my shepherd, I lack nothing.
He makes me lie down in green pastures,
he leads me beside quiet waters.

Psalm 23:1-2 

🙏",,FALSE,FALSE,,0,FALSE,FALSE,,0
